STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK
2,4400004713,358,22,1,3.05,,33.34,1
2,4400004898,358,11,1,2.99,,25.98,1
2,7974600016,358,20,1,1.89,,30.37,1
12,1470001100,358,17,1,1.79,,25.97,1
12,1470001110,358,25,1,2.47,,44.89,1
12,3010016584,358,10,1,3.05,,27.54,1
12,3010021196,358,7,1,3.05,,51.14,1
12,3828112263,358,108,1,0.99,,26.4,1
12,3828112267,358,64,1,0.99,,26.2,1
12,3828112271,358,85,1,0.99,,26.52,1
12,3828112277,358,6,1,1.69,,50,1
12,3828112289,358,8,1,2.49,,38.43,1
12,3828112409,358,85,1,0.99,,26.06,1
12,4400000516,358,11,1,3.05,,27.44,1
12,4400000527,358,14,1,3.05,,33.34,1
12,4400000551,358,34,1,2.99,,25.98,1
12,4400000655,358,17,1,2.5,S,20,1
12,4400000720,358,91,1,2.5,S,20,1
12,4400003721,358,7,1,2.69,,30.44,1
12,4400003732,358,13,1,2.99,,25.98,1
12,4400004713,358,19,1,3.05,,33.34,1
12,4400004898,358,14,1,2.99,,25.98,1
12,7974600016,358,0,1,0,,0,1
75,1470001100,358,19,1,1.79,,25.97,1
75,1470001110,358,12,1,2.69,,51.2,1
75,3010016584,358,5,1,3.05,,27.54,1
75,3010021196,358,3,1,3.05,,45.9,1
75,3828112263,358,11,1,0.99,,26.42,1
75,3828112267,358,14,1,0.99,,26.49,1
75,3828112271,358,32,1,0.99,,26.36,1
75,3828112277,358,11,1,1.69,,50,1
75,3828112289,358,7,1,2.49,,38.43,1
75,3828112409,358,33,1,0.99,,25.66,1
75,4400000516,358,5,1,3.05,,27.44,1
75,4400000527,358,14,1,3.05,,33.34,1
75,4400000551,358,20,1,2.99,,25.98,1
75,4400000655,358,42,1,2.5,S,20,1
75,4400000720,358,128,1,2.5,S,20,1
75,4400003721,358,14,1,2.69,,30.44,1
75,4400003732,358,11,1,2.99,,25.98,1
75,4400004713,358,11,1,3.05,,33.34,1
75,4400004898,358,14,1,2.99,,25.98,1
75,7974600016,358,19,1,1.89,,30.37,1
100,1470001100,358,17,1,1.79,,25.97,1
100,1470001110,358,34,1,2.53,,47.06,1
100,3010016584,358,13,1,3.05,,27.54,1
100,3010021196,358,2,1,3.05,,27.54,1
100,3828112263,358,29,1,0.99,,26.31,1
100,3828112267,358,20,1,0.99,,25.96,1
100,3828112271,358,30,1,0.99,,26.68,1
100,3828112277,358,25,1,1.69,,50,1
100,3828112289,358,10,1,2.49,,38.43,1
100,3828112409,358,20,1,0.99,,26.14,1
100,4400000516,358,3,1,3.05,,27.44,1
100,4400000527,358,14,1,3.05,,33.34,1
100,4400000551,358,61,1,2.99,,25.98,1
100,4400000655,358,29,1,2.5,S,20,1
100,4400000720,358,321,1,2.5,S,20,1
100,4400003721,358,12,1,2.69,,30.44,1
100,4400003732,358,14,1,2.99,,25.98,1
100,4400004713,358,16,1,3.05,,33.34,1
100,4400004898,358,7,1,2.99,,25.98,1
100,7974600016,358,28,1,1.89,,30.37,1
2,1470001100,359,10,1,1.79,,25.97,1
2,1470001110,359,18,1,2.69,,26.02,1
2,3010016584,359,1,1,3.05,,27.54,1
2,3010021196,359,149,1,1.52,S,9.86,1
2,3828112263,359,14,1,0.89,B,18.73,1
2,3828112267,359,16,1,0.89,B,18.54,1
2,3828112271,359,15,1,0.89,B,18.61,1
2,3828112277,359,10,1,1.69,,50,1
2,3828112289,359,3,1,2.49,,38.43,1
2,3828112409,359,22,1,0.89,B,17.29,1
2,4400000516,359,14,1,3.05,,27.44,1
2,4400000527,359,13,1,3.05,,28.8,1
2,4400000551,359,26,1,2.99,,25.98,1
2,4400000655,359,11,1,3.39,,36.81,1
2,4400000720,359,13,1,3.39,,36.51,1
2,4400003721,359,10,1,2.69,,27.32,1
2,4400003732,359,12,1,2.99,,25.98,1
2,4400004713,359,13,1,3.05,,28.35,1
2,4400004898,359,15,1,2.99,,25.98,1
2,7974600016,359,9,1,1.89,,30.37,1
12,1470001100,359,11,1,1.79,,25.97,1
12,1470001110,359,12,1,2.69,,26.02,1
12,3010016584,359,6,1,3.05,,27.54,1
12,3010021196,359,298,1,1.52,S,9.86,1
12,3828112263,359,71,1,0.89,B,18.72,1
12,3828112267,359,98,1,0.89,B,18.45,1
12,3828112271,359,105,1,0.89,B,18.78,1
12,3828112277,359,0,1,0,,0,1
12,3828112289,359,5,1,2.49,,38.43,1
12,3828112409,359,107,1,0.89,B,17.09,1
12,4400000516,359,12,1,3.05,,27.44,1
12,4400000527,359,10,1,3.05,,28.62,1
12,4400000551,359,19,1,2.99,,25.98,1
12,4400000655,359,9,1,3.19,,33.06,1
12,4400000720,359,12,1,3.31,,36.36,1
12,4400003721,359,10,1,2.69,,26.87,1
12,4400003732,359,10,1,2.99,,25.98,1
12,4400004713,359,14,1,3.05,,29.12,1
12,4400004898,359,13,1,2.99,,25.98,1
12,7974600016,359,15,1,1.89,,30.37,1
75,1470001100,359,17,1,1.79,,25.97,1
75,1470001110,359,12,1,2.69,,27.49,1
75,3010016584,359,8,1,3.05,,27.54,1
75,3010021196,359,166,1,1.52,S,9.86,1
75,3828112263,359,42,1,0.89,B,18.88,1
75,3828112267,359,36,1,0.89,B,18.62,1
75,3828112271,359,36,1,0.89,B,18.56,1
75,3828112277,359,4,1,1.69,,50,1
75,3828112289,359,0,1,0,,0,1
75,3828112409,359,44,1,0.89,B,17.11,1
75,4400000516,359,8,1,3.05,,27.44,1
75,4400000527,359,10,1,3.05,,28.03,1
75,4400000551,359,14,1,2.99,,25.98,1
75,4400000655,359,4,1,3.39,,34.8,1
75,4400000720,359,12,1,3.24,,37.45,1
75,4400003721,359,10,1,2.69,,25.98,1
75,4400003732,359,1,1,2.99,,25.98,1
75,4400004713,359,14,1,3.05,,27.86,1
75,4400004898,359,7,1,2.99,,25.98,1
75,7974600016,359,17,1,1.89,,30.37,1
100,1470001100,359,22,1,1.79,,25.97,1
100,1470001110,359,28,1,2.69,,29.17,1
100,3010016584,359,10,1,3.05,,27.54,1
100,3010021196,359,327,1,1.52,S,9.86,1
100,3828112263,359,29,1,0.89,B,18.74,1
100,3828112267,359,26,1,0.89,B,18.92,1
100,3828112271,359,36,1,0.89,B,19.04,1
100,3828112277,359,14,1,1.69,,50,1
100,3828112289,359,9,1,2.49,,38.43,1
100,3828112409,359,21,1,0.89,B,17.13,1
100,4400000516,359,19,1,3.05,,27.44,1
100,4400000527,359,10,1,3.05,,29.21,1
100,4400000551,359,55,1,2.99,,25.98,1
100,4400000655,359,5,1,3.39,,37.99,1
100,4400000720,359,33,1,3.28,,36.01,1
100,4400003721,359,19,1,2.69,,26.92,1
100,4400003732,359,12,1,2.99,,25.98,1
100,4400004713,359,20,1,3.05,,27.73,1
100,4400004898,359,9,1,2.99,,25.98,1
100,7974600016,359,25,1,1.89,,30.37,1
2,1470001100,360,12,1,1.34,B,1.11,1
2,1470001110,360,33,1,2.15,B,7.46,1
2,3010016584,360,16,1,2.22,B,6.92,1
2,3010021196,360,11,1,2.31,B,30.93,1
2,3828112263,360,16,1,0.71,B,-1.17,1
2,3828112267,360,17,1,0.73,B,1.32,1
2,3828112271,360,22,1,0.76,B,4.75,1
2,3828112277,360,13,1,1.21,B,30.51,1
2,3828112289,360,3,1,2.21,,29.8,1
2,3828112409,360,11,1,0.71,B,-1.89,1
2,4400000516,360,28,1,2.47,B,10.5,1
2,4400000527,360,18,1,2.01,B,4.2,1
2,4400000551,360,51,1,2.19,B,3.1,1
2,4400000655,360,10,1,2.71,B,12.06,1
2,4400000720,360,35,1,2.62,B,6.42,1
2,4400003721,360,6,1,2.09,B,5.03,1
2,4400003732,360,14,1,2.25,B,6.51,1
2,4400004713,360,30,1,2.01,B,4.92,1
2,4400004898,360,23,1,2.19,B,3.48,1
2,7974600016,360,16,1,1.49,B,12.04,1
12,1470001100,360,17,1,1.57,B,16.04,1
12,1470001110,360,145,1,2.04,B,2.71,1
12,3010016584,360,37,1,2.34,B,14.71,1
12,3010021196,360,52,1,2.22,B,29.69,1
12,3828112263,360,69,1,0.79,B,8.38,1
12,3828112267,360,82,1,0.79,B,8.38,1
12,3828112271,360,65,1,0.78,B,7.76,1
12,3828112277,360,11,1,1.53,B,45.03,1
12,3828112289,360,1,1,2.49,,37.59,1
12,3828112409,360,115,1,0.79,B,9.03,1
12,4400000516,360,9,1,2.15,B,-2.82,1
12,4400000527,360,17,1,2.02,B,3.4,1
12,4400000551,360,42,1,2.4,B,12.33,1
12,4400000655,360,6,1,2.45,B,2.71,1
12,4400000720,360,23,1,2.61,B,5.06,1
12,4400003721,360,22,1,2.04,B,2.53,1
12,4400003732,360,21,1,2.21,B,5.47,1
12,4400004713,360,33,1,2.01,B,4.56,1
12,4400004898,360,28,1,2.32,B,9.47,1
12,7974600016,360,21,1,1.53,B,13.98,1
75,1470001100,360,17,1,1.4,B,5.47,1
75,1470001110,360,43,1,2.17,B,8.4,1
75,3010016584,360,38,1,2.3,B,13.19,1
75,3010021196,360,26,1,1.91,B,23.45,1
75,3828112263,360,18,1,0.85,B,14.82,1
75,3828112267,360,20,1,0.79,B,8.9,1
75,3828112271,360,33,1,0.7,B,-3.32,1
75,3828112277,360,8,1,1.48,B,42.9,1
75,3828112289,360,5,1,2.15,B,27.99,1
75,3828112409,360,19,1,0.67,B,-8.21,1
75,4400000516,360,11,1,2.59,B,14.58,1
75,4400000527,360,39,1,2.01,B,8.46,1
75,4400000551,360,81,1,2.28,B,7.03,1
75,4400000655,360,5,1,2.71,B,12.06,1
75,4400000720,360,41,1,2.57,B,4.4,1
75,4400003721,360,11,1,2.44,B,18.64,1
75,4400003732,360,6,1,2.6,B,19.5,1
75,4400004713,360,23,1,2.01,B,5.17,1
75,4400004898,360,57,1,2.17,B,2.25,1
75,7974600016,360,19,1,1.62,B,19,1
100,1470001100,360,12,1,1.44,B,7.98,1
100,1470001110,360,175,1,1.92,B,-3.53,1
100,3010016584,360,132,1,2.25,B,10.67,1
100,3010021196,360,5,1,1.83,B,6.87,1
100,3828112263,360,76,1,0.72,B,-0.5,1
100,3828112267,360,98,1,0.72,B,-0.48,1
100,3828112271,360,99,1,0.69,B,-4.98,1
100,3828112277,360,20,1,1.46,B,42.36,1
100,3828112289,360,7,1,2.37,B,34.47,1
100,3828112409,360,83,1,0.75,B,3.77,1
100,4400000516,360,100,1,2.37,B,6.75,1
100,4400000527,360,33,1,2.01,B,6.24,1
100,4400000551,360,255,1,2.26,B,6.34,1
100,4400000655,360,11,1,2.57,B,7.2,1
100,4400000720,360,48,1,2.64,B,6.03,1
100,4400003721,360,28,1,2.05,B,3.08,1
100,4400003732,360,29,1,2.31,B,8.33,1
100,4400004713,360,35,1,2.01,B,7.04,1
100,4400004898,360,16,1,2.56,B,18.32,1
100,7974600016,360,27,1,1.58,B,17.05,1
2,1470001100,361,11,1,1.79,,36.64,1
2,1470001110,361,12,1,2.69,,26.02,1
2,3010016584,361,29,1,1.99,S,25.12,1
2,3010021196,361,4,1,3.05,,27.54,1
2,3828112263,361,11,1,0.99,,26.76,1
2,3828112267,361,5,1,0.99,,26.26,1
2,3828112271,361,12,1,0.99,,26.26,1
2,3828112277,361,17,1,1.5,S,43.66,1
2,3828112289,361,3,1,2.49,,37.55,1
2,3828112409,361,16,1,0.99,,27.77,1
2,4400000516,361,13,1,3.05,,27.44,1
2,4400000527,361,51,1,1.99,B,22.58,1
2,4400000551,361,25,1,2.9,B,27.82,1
2,4400000655,361,6,1,3.39,,29.49,1
2,4400000720,361,17,1,3.39,,25.95,1
2,4400003721,361,16,1,2.65,B,27.14,1
2,4400003732,361,6,1,2.9,B,27.82,1
2,4400004713,361,75,1,1.99,B,20.45,1
2,4400004898,361,11,1,2.9,B,24.57,1
2,7974600016,361,23,1,1.89,,30.37,1
12,1470001100,361,10,1,1.79,,43.57,1
12,1470001110,361,15,1,2.69,,26.02,1
12,3010016584,361,106,1,2.01,S,25.87,1
12,3010021196,361,15,1,3.05,,27.54,1
12,3828112263,361,73,1,0.99,,26.76,1
12,3828112267,361,78,1,0.99,,26.26,1
12,3828112271,361,76,1,0.99,,26.26,1
12,3828112277,361,16,1,1.5,S,43.66,1
12,3828112289,361,5,1,2.49,,37.55,1
12,3828112409,361,89,1,0.99,,27.77,1
12,4400000516,361,4,1,3.05,,27.44,1
12,4400000527,361,53,1,1.99,B,22.84,1
12,4400000551,361,46,1,2.9,B,27.82,1
12,4400000655,361,3,1,3.39,,29.49,1
12,4400000720,361,17,1,3.39,,25.95,1
12,4400003721,361,9,1,2.67,,26.92,1
12,4400003732,361,17,1,2.9,B,27.82,1
12,4400004713,361,47,1,1.99,B,20.45,1
12,4400004898,361,16,1,2.9,B,26.55,1
12,7974600016,361,27,1,1.89,,30.37,1
75,1470001100,361,9,1,1.79,,39.01,1
75,1470001110,361,14,1,2.69,,26.02,1
75,3010016584,361,42,1,1.99,S,25.12,1
75,3010021196,361,17,1,3.05,,27.54,1
75,3828112263,361,15,1,0.99,,26.76,1
75,3828112267,361,22,1,0.99,,26.26,1
75,3828112271,361,24,1,0.99,,26.26,1
75,3828112277,361,24,1,1.5,S,43.66,1
75,3828112289,361,3,1,2.49,,37.55,1
75,3828112409,361,24,1,0.99,,27.77,1
75,4400000516,361,11,1,3.05,,27.44,1
75,4400000527,361,59,1,1.99,B,22.7,1
75,4400000551,361,37,1,2.9,B,27.82,1
75,4400000655,361,1,1,3.39,,29.49,1
75,4400000720,361,15,1,3.39,,25.95,1
75,4400003721,361,20,1,2.66,,27.16,1
75,4400003732,361,7,1,2.9,B,27.82,1
75,4400004713,361,61,1,1.99,B,20.45,1
75,4400004898,361,16,1,2.9,B,24.31,1
75,7974600016,361,21,1,1.89,,30.37,1
100,1470001100,361,20,1,1.79,,36.24,1
100,1470001110,361,25,1,2.69,,26.02,1
100,3010016584,361,67,1,1.99,S,25.12,1
100,3010021196,361,15,1,3.05,,27.54,1
100,3828112263,361,35,1,0.99,,26.76,1
100,3828112267,361,70,1,0.99,,26.26,1
100,3828112271,361,51,1,0.99,,26.26,1
100,3828112277,361,89,1,1.5,S,43.66,1
100,3828112289,361,8,1,2.49,,37.55,1
100,3828112409,361,54,1,0.99,,27.77,1
100,4400000516,361,10,1,3.05,,27.44,1
100,4400000527,361,159,1,1.99,B,22.57,1
100,4400000551,361,80,1,2.9,B,27.82,1
100,4400000655,361,5,1,3.39,,29.49,1
100,4400000720,361,34,1,3.39,,25.95,1
100,4400003721,361,15,1,2.66,B,26.81,1
100,4400003732,361,18,1,2.9,B,27.82,1
100,4400004713,361,33,1,1.99,B,20.45,1
100,4400004898,361,13,1,2.9,B,24.29,1
100,7974600016,361,25,1,1.89,,30.37,1
2,1470001100,362,11,1,1.24,B,29.59,1
2,1470001110,362,11,1,2.79,,37.96,1
2,3010016584,362,6,1,2.71,B,36.9,1
2,3010021196,362,41,1,2.5,S,32.8,1
2,3828112263,362,72,1,0.88,B,15,1
2,3828112267,362,74,1,0.88,B,15,1
2,3828112271,362,59,1,0.88,B,17.15,1
2,3828112277,362,11,1,1.89,S,50.26,1
2,3828112289,362,0,1,0,,0,1
2,3828112409,362,58,1,0.88,B,19.09,1
2,4400000516,362,25,1,3.05,,31.37,1
2,4400000527,362,16,1,3.29,,28.23,1
2,4400000551,362,19,1,3.29,,33.42,1
2,4400000655,362,8,1,3.49,,30.28,1
2,4400000720,362,21,1,3.49,,25.98,1
2,4400003721,362,7,1,2.79,,25.98,1
2,4400003732,362,5,1,3.29,,28.23,1
2,4400004713,362,13,1,3.29,,28.23,1
2,4400004898,362,4,1,3.29,,30.97,1
2,7974600016,362,21,1,1.99,,30.5,1
12,1470001100,362,24,1,1.24,B,29.59,1
12,1470001110,362,9,1,2.79,,36.43,1
12,3010016584,362,40,1,2.71,B,36.9,1
12,3010021196,362,31,1,2.5,S,32.8,1
12,3828112263,362,79,1,0.88,B,15.51,1
12,3828112267,362,71,1,0.88,B,15,1
12,3828112271,362,75,1,0.88,B,17.15,1
12,3828112277,362,14,1,1.89,S,50.26,1
12,3828112289,362,0,1,0,,0,1
12,3828112409,362,108,1,0.88,B,19.62,1
12,4400000516,362,30,1,3.01,,30.61,1
12,4400000527,362,9,1,3.29,,28.23,1
12,4400000551,362,33,1,3.29,,30.88,1
12,4400000655,362,17,1,3.49,,31.38,1
12,4400000720,362,13,1,3.49,,25.98,1
12,4400003721,362,7,1,2.79,,25.98,1
12,4400003732,362,6,1,3.29,,33.7,1
12,4400004713,362,12,1,3.29,,28.23,1
12,4400004898,362,4,1,3.29,,33.7,1
12,7974600016,362,21,1,1.99,,30.5,1
75,1470001100,362,87,1,1.24,B,29.59,1
75,1470001110,362,4,1,2.79,,30.68,1
75,3010016584,362,20,1,2.71,B,36.9,1
75,3010021196,362,18,1,2.5,S,32.8,1
75,3828112263,362,24,1,0.88,B,15,1
75,3828112267,362,36,1,0.88,B,15.55,1
75,3828112271,362,45,1,0.88,B,18.02,1
75,3828112277,362,4,1,1.89,S,50.26,1
75,3828112289,362,0,1,0,,0,1
75,3828112409,362,41,1,0.88,B,19.09,1
75,4400000516,362,14,1,2.97,,29.71,1
75,4400000527,362,16,1,3.29,,28.23,1
75,4400000551,362,19,1,3.29,,32.84,1
75,4400000655,362,8,1,3.49,,27.42,1
75,4400000720,362,16,1,3.49,,25.98,1
75,4400003721,362,5,1,2.79,,25.98,1
75,4400003732,362,5,1,3.29,,30.42,1
75,4400004713,362,2,1,3.29,,28.23,1
75,4400004898,362,9,1,3.29,,35.53,1
75,7974600016,362,9,1,1.99,,30.5,1
100,1470001100,362,48,1,1.25,B,30.35,1
100,1470001110,362,22,1,2.79,,41.38,1
100,3010016584,362,3,1,2.71,B,36.9,1
100,3010021196,362,30,1,2.5,S,32.8,1
100,3828112263,362,104,1,0.88,B,15.38,1
100,3828112267,362,100,1,0.88,B,15.2,1
100,3828112271,362,116,1,0.88,B,17.15,1
100,3828112277,362,10,1,1.89,S,50.26,1
100,3828112289,362,1,1,1.99,B,22.71,1
100,3828112409,362,90,1,0.88,B,19.09,1
100,4400000516,362,65,1,2.94,,28.81,1
100,4400000527,362,8,1,3.29,,28.23,1
100,4400000551,362,54,1,3.29,,32.49,1
100,4400000655,362,7,1,3.49,,32.53,1
100,4400000720,362,22,1,3.49,,25.98,1
100,4400003721,362,16,1,2.79,,25.98,1
100,4400003732,362,14,1,3.29,,32.14,1
100,4400004713,362,10,1,3.29,,28.23,1
100,4400004898,362,10,1,3.29,,30.42,1
100,7974600016,362,19,1,1.99,,30.5,1
2,1470001100,363,12,1,1.24,B,29.59,1
2,1470001110,363,10,1,2.83,,27.23,1
2,3010016584,363,4,1,2.95,B,31.01,1
2,3010021196,363,8,1,3.24,B,46.07,1
2,3828112263,363,53,1,0.88,B,15,1
2,3828112267,363,39,1,0.88,B,15,1
2,3828112271,363,50,1,0.88,B,17.15,1
2,3828112277,363,10,1,1.99,,52.76,1
2,3828112289,363,0,1,0,,0,1
2,3828112409,363,44,1,0.88,B,19.09,1
2,4400000516,363,6,1,3.05,,31.37,1
2,4400000527,363,21,1,3.29,,29.22,1
2,4400000551,363,70,1,2.5,S,19.96,1
2,4400000655,363,20,1,2.14,B,-9.46,1
2,4400000720,363,138,1,2.13,B,-9.66,1
2,4400003721,363,11,1,2.78,B,25.76,1
2,4400003732,363,10,1,2.5,S,19.96,1
2,4400004713,363,12,1,3.29,,28.66,1
2,4400004898,363,17,1,2.5,S,19.96,1
2,7974600016,363,19,1,1.99,,30.5,1
12,1470001100,363,19,1,1.24,B,29.59,1
12,1470001110,363,11,1,2.8,,26.36,1
12,3010016584,363,17,1,2.87,B,32.64,1
12,3010021196,363,4,1,3.29,,48.93,1
12,3828112263,363,51,1,0.88,B,15,1
12,3828112267,363,70,1,0.88,B,15,1
12,3828112271,363,62,1,0.88,B,17.15,1
12,3828112277,363,12,1,1.99,,52.76,1
12,3828112289,363,4,1,1.99,B,25.87,1
12,3828112409,363,56,1,0.88,B,19.09,1
12,4400000516,363,13,1,3.05,,29.86,1
12,4400000527,363,12,1,3.29,,31.45,1
12,4400000551,363,92,1,2.5,S,19.96,1
12,4400000655,363,16,1,2.08,B,-11.81,1
12,4400000720,363,73,1,2.17,B,-7.12,1
12,4400003721,363,12,1,2.76,B,26.1,1
12,4400003732,363,31,1,2.52,S,20.76,1
12,4400004713,363,13,1,3.29,,30.8,1
12,4400004898,363,34,1,2.5,S,19.96,1
12,7974600016,363,27,1,1.99,,30.5,1
75,1470001100,363,30,1,1.24,B,29.59,1
75,1470001110,363,2,1,2.87,,28.04,1
75,3010016584,363,10,1,2.9,B,32.11,1
75,3010021196,363,7,1,3.16,B,44.37,1
75,3828112263,363,28,1,0.88,B,15,1
75,3828112267,363,45,1,0.88,B,15,1
75,3828112271,363,23,1,0.88,B,17.15,1
75,3828112277,363,3,1,1.99,,52.76,1
75,3828112289,363,0,1,0,,0,1
75,3828112409,363,13,1,0.88,B,19.09,1
75,4400000516,363,12,1,3.05,,29.73,1
75,4400000527,363,13,1,3.29,,35.15,1
75,4400000551,363,59,1,2.51,S,20.38,1
75,4400000655,363,19,1,2.14,B,-8.47,1
75,4400000720,363,60,1,2.06,B,-13.24,1
75,4400003721,363,6,1,2.74,B,26.22,1
75,4400003732,363,23,1,2.5,S,19.96,1
75,4400004713,363,11,1,3.29,,33.37,1
75,4400004898,363,21,1,2.5,S,19.96,1
75,7974600016,363,21,1,1.99,,30.5,1
100,1470001100,363,33,1,1.18,B,26.41,1
100,1470001110,363,24,1,2.81,,26.68,1
100,3010016584,363,14,1,2.77,B,33.44,1
100,3010021196,363,25,1,3.25,B,43.61,1
100,3828112263,363,76,1,0.88,B,15,1
100,3828112267,363,74,1,0.88,B,15,1
100,3828112271,363,93,1,0.88,B,17.15,1
100,3828112277,363,11,1,1.98,,52.54,1
100,3828112289,363,2,1,1.99,B,25.87,1
100,3828112409,363,70,1,0.88,B,19.09,1
100,4400000516,363,53,1,3.05,,30.26,1
100,4400000527,363,7,1,3.29,,33.75,1
100,4400000551,363,173,1,2.49,S,19.83,1
100,4400000655,363,38,1,2.06,B,-13.26,1
100,4400000720,363,206,1,2.09,B,-11.79,1
100,4400003721,363,17,1,2.75,B,26.27,1
100,4400003732,363,32,1,2.5,S,19.96,1
100,4400004713,363,3,1,3.29,,35.93,1
100,4400004898,363,29,1,2.5,S,19.96,1
100,7974600016,363,18,1,1.99,,30.5,1
2,1470001100,364,23,1,1.24,B,29.59,1
2,1470001110,364,14,1,2.95,,30,1
2,3010016584,364,2,1,3.19,,26.01,1
2,3010021196,364,9,1,3.2,B,30,1
2,3828112263,364,10,1,1.06,,30.02,1
2,3828112267,364,11,1,1.07,,30.15,1
2,3828112271,364,15,1,1.09,,33.11,1
2,3828112277,364,10,1,1.99,,56.99,1
2,3828112289,364,0,1,0,,0,1
2,3828112409,364,8,1,1.09,,34.67,1
2,4400000516,364,7,1,3.05,,27.44,1
2,4400000527,364,25,1,1.99,B,19.54,1
2,4400000551,364,24,1,3.29,,36.05,1
2,4400000655,364,40,1,1.99,B,-17.08,1
2,4400000720,364,131,1,1.99,B,-17.08,1
2,4400003721,364,10,1,2.7,B,27.96,1
2,4400003732,364,9,1,3.29,,36.61,1
2,4400004713,364,35,1,1.99,B,19.54,1
2,4400004898,364,9,1,3.29,,35.97,1
2,7974600016,364,20,1,1.99,,30.5,1
12,1470001100,364,25,1,1.24,B,29.59,1
12,1470001110,364,7,1,2.95,,30,1
12,3010016584,364,4,1,3.19,,26.01,1
12,3010021196,364,8,1,3.2,B,30,1
12,3828112263,364,19,1,1.09,,31.37,1
12,3828112267,364,37,1,1.08,,31.01,1
12,3828112271,364,49,1,1.08,,32.58,1
12,3828112277,364,13,1,1.99,,56.95,1
12,3828112289,364,0,1,0,,0,1
12,3828112409,364,7,1,1.09,,34.67,1
12,4400000516,364,8,1,3.05,,27.44,1
12,4400000527,364,33,1,1.99,B,19.54,1
12,4400000551,364,39,1,3.24,,34.67,1
12,4400000655,364,64,1,1.99,B,-17.08,1
12,4400000720,364,296,1,1.99,B,-17.08,1
12,4400003721,364,12,1,2.7,B,27.96,1
12,4400003732,364,12,1,3.29,,35.32,1
12,4400004713,364,37,1,1.99,B,19.54,1
12,4400004898,364,5,1,3.29,,38.02,1
12,7974600016,364,33,1,1.99,,30.5,1
75,1470001100,364,27,1,1.24,B,29.59,1
75,1470001110,364,5,1,2.95,,30,1
75,3010016584,364,6,1,3.19,,26.01,1
75,3010021196,364,6,1,3.2,B,30,1
75,3828112263,364,20,1,1.09,,31.37,1
75,3828112267,364,15,1,1.09,,31.37,1
75,3828112271,364,25,1,1.09,,33.11,1
75,3828112277,364,18,1,1.99,,57.14,1
75,3828112289,364,0,1,0,,0,1
75,3828112409,364,5,1,1.09,,34.67,1
75,4400000516,364,6,1,3.05,,27.44,1
75,4400000527,364,27,1,1.99,B,19.54,1
75,4400000551,364,13,1,3.1,,32.78,1
75,4400000655,364,26,1,1.99,B,-17.08,1
75,4400000720,364,78,1,1.99,B,-17.08,1
75,4400003721,364,10,1,2.7,B,27.96,1
75,4400003732,364,5,1,3.29,,34.55,1
75,4400004713,364,26,1,1.99,B,19.54,1
75,4400004898,364,8,1,3.09,,32.99,1
75,7974600016,364,12,1,1.99,,30.5,1
100,1470001100,364,31,1,1.24,B,29.59,1
100,1470001110,364,29,1,2.95,,30,1
100,3010016584,364,10,1,3.19,,26.01,1
100,3010021196,364,10,1,3.2,B,30,1
100,3828112263,364,47,1,1.08,,31.09,1
100,3828112267,364,37,1,1.08,,31.01,1
100,3828112271,364,43,1,1.07,,32.2,1
100,3828112277,364,5,1,1.99,,56.83,1
100,3828112289,364,0,1,0,,0,1
100,3828112409,364,41,1,1.09,,34.67,1
100,4400000516,364,69,1,3.05,,27.44,1
100,4400000527,364,34,1,1.99,B,19.54,1
100,4400000551,364,69,1,3.25,,35.32,1
100,4400000655,364,28,1,1.99,B,-17.08,1
100,4400000720,364,157,1,1.99,B,-17.08,1
100,4400003721,364,13,1,2.7,B,27.96,1
100,4400003732,364,9,1,3.11,,33.71,1
100,4400004713,364,12,1,1.99,B,19.54,1
100,4400004898,364,10,1,3.21,,34.72,1
100,7974600016,364,19,1,1.99,,30.5,1
2,1470001100,365,17,1,1.35,B,35.55,1
2,1470001110,365,21,1,2.95,,30,1
2,3010016584,365,7,1,3.19,,26.01,1
2,3010021196,365,4,1,3.24,B,28.19,1
2,3828112263,365,8,1,1.09,,31.37,1
2,3828112267,365,3,1,1.09,,31.37,1
2,3828112271,365,20,1,1.09,,33.11,1
2,3828112277,365,16,1,1.99,,57.63,1
2,3828112289,365,0,1,0,,0,1
2,3828112409,365,5,1,1.09,,34.67,1
2,4400000516,365,26,1,3.05,,27.44,1
2,4400000527,365,23,1,1.99,B,10.52,1
2,4400000551,365,22,1,3.29,,31.05,1
2,4400000655,365,4,1,2.74,B,14.96,1
2,4400000720,365,19,1,2.7,B,13.72,1
2,4400003721,365,9,1,2.7,B,27.96,1
2,4400003732,365,7,1,3.29,,31.18,1
2,4400004713,365,27,1,1.99,B,7.46,1
2,4400004898,365,10,1,3.29,,31.85,1
2,7974600016,365,19,1,1.99,,30.5,1
12,1470001100,365,19,1,1.34,B,34.97,1
12,1470001110,365,6,1,2.95,,30,1
12,3010016584,365,9,1,3.19,,26.01,1
12,3010021196,365,15,1,3.23,B,28.66,1
12,3828112263,365,12,1,1.09,,31.37,1
12,3828112267,365,20,1,1.09,,31.37,1
12,3828112271,365,32,1,1.09,,33.11,1
12,3828112277,365,11,1,1.99,,57.63,1
12,3828112289,365,0,1,0,,0,1
12,3828112409,365,27,1,1.09,,34.67,1
12,4400000516,365,15,1,3.05,,27.44,1
12,4400000527,365,22,1,1.99,B,3.37,1
